age,monthly_income,loan_amount,loan_term,dti,credit_history,num_dependents,name,job,city,default
47,4488,13352,12,0.2878795033348446,1,5,John 1271,Electrician,Sepang,1
51,4345,45643,12,0.12027096312860686,3,5,Ahmad 1272,Lawyer,Kulim,1
26,1752,39591,24,0.7035283401815304,9,5,John 1273,Financial Advisor,Sri Aman,1
47,4780,31890,24,0.6448560434297268,8,5,Ahmad 1274,Teacher,Puchong,1
60,5994,33016,12,0.3739387136037746,9,2,John 1275,Clerk,Keningau,1
54,4229,12962,36,0.9509413518658343,8,0,Ahmad 1276,Teacher,Arau,1
32,5840,34302,24,0.022202812987850318,3,5,John 1277,Chef,Miri,1
27,3271,20846,60,0.3037238516318258,8,4,Ahmad 1278,Police Officer,Teluk Intan,1
30,4718,5011,48,0.9210694862995814,2,3,John 1279,Factory Worker,Kuantan,1
37,5633,20782,24,0.3209354383194404,4,4,Ahmad 1280,Marketing Manager,Batu Pahat,1
46,5379,3155,12,0.2522528338551704,9,0,John 1281,Waiter,Cyberjaya,0
41,1789,40725,36,0.5342204099312473,8,0,Ahmad 1282,Lawyer,Tawau,1
48,4121,10196,48,0.8238017499205379,5,3,John 1283,Graphic Designer,George Town,1
22,8354,44459,24,0.10314676087836105,2,1,Ahmad 1284,Doctor,Ipoh,1
63,4015,22709,36,0.9430207096457361,9,1,John 1285,Waiter,Johor Bahru,1
21,5031,14327,36,0.795072881181164,8,1,Ahmad 1286,Mechanical Engineer,Johor Bahru,1
56,4826,36474,36,0.18125025555155194,5,2,John 1287,Software Engineer,Sandakan,1
46,8136,33769,12,0.7120079611981627,3,1,Ahmad 1288,Civil Engineer,Butterworth,1
49,7580,42993,60,0.38495872263755715,3,2,John 1289,Financial Advisor,Rawang,1
41,6615,25700,36,0.4022946780763187,7,2,Ahmad 1290,Police Officer,Bayan Lepas,1
31,3053,15820,48,0.7832900924388664,6,1,John 1291,Business Analyst,Kota Bharu,1
60,5718,11891,24,0.9627848079807322,0,1,Ahmad 1292,Human Resources Manager,Butterworth,1
31,6135,35629,48,0.12665587284719393,5,3,John 1293,Journalist,Dungun,1
56,3602,6269,12,0.4206302368788194,7,5,Ahmad 1294,Civil Engineer,Puchong,1
59,3258,44880,12,0.48094160808430353,2,3,John 1295,Clerk,Dungun,1
60,8410,49467,48,0.3763118169549976,8,2,Ahmad 1296,Teacher,Klang,1
55,4398,9320,60,0.363189123716225,9,3,John 1297,Accountant,Rawang,1
54,8229,11740,12,0.05226866756159654,1,2,Ahmad 1298,Financial Advisor,Rawang,0
44,6994,36897,12,0.6855386205626233,5,0,John 1299,Operations Manager,Cyberjaya,1
42,5815,31930,48,0.4362144171200454,0,2,Ahmad 1300,Waiter,Kangar,1
25,5905,18285,12,0.19479380264392676,1,2,John 1301,Civil Engineer,Muar,1
53,2199,15380,60,0.8160335023020684,4,3,Ahmad 1302,Human Resources Manager,Keningau,1
56,5413,12360,60,0.8025607481516279,0,5,John 1303,Factory Worker,Segamat,1
40,7834,6398,60,0.4863916280888938,7,0,Ahmad 1304,Delivery Rider,Sitiawan,0
39,6362,6529,24,0.29845066114776053,0,4,John 1305,Police Officer,Dungun,0
55,5308,30062,60,0.6380927257964524,8,4,Ahmad 1306,Dentist,Bayan Lepas,1
63,8423,37686,60,0.28815213577740306,9,5,John 1307,Technician,Kangar,1
37,4629,18451,24,0.23600793032371203,2,4,Ahmad 1308,Factory Worker,Kampar,1
63,3760,7937,36,0.7305146540263266,1,0,John 1309,CEO,Lahad Datu,1
54,5307,40886,12,0.0403252397209507,0,1,Ahmad 1310,Plumber,Melaka City,1
29,6532,11860,60,0.09476847103459396,8,0,John 1311,Mechanical Engineer,Kluang,1
46,1700,26142,12,0.006788174023589777,3,3,Ahmad 1312,Pharmacist,Bintulu,1
22,5569,26279,48,0.15294318647542615,0,2,John 1313,Receptionist,Sitiawan,1
29,6620,39106,12,0.06899000871045946,0,2,Ahmad 1314,Pharmacist,Kuala Terengganu,1
29,4460,46240,24,0.9958023677799186,6,3,John 1315,Teacher,Ampang,1
60,7213,36908,12,0.2888099699540896,1,3,Ahmad 1316,Financial Advisor,Sepang,1
37,6282,41764,12,0.14926801266924727,6,2,John 1317,Factory Worker,Arau,1
21,9282,49257,12,0.24099625799591795,6,5,Ahmad 1318,Factory Worker,Pasir Mas,1
45,3498,15201,36,0.9361255715401346,9,1,John 1319,Graphic Designer,Ipoh,1
63,6661,41544,36,0.5201602230243957,8,1,Ahmad 1320,Journalist,Sepang,1
60,2965,38711,48,0.3648180963078569,6,1,John 1321,Journalist,George Town,1
62,1769,46654,24,0.8733914579092193,0,3,Ahmad 1322,Technician,Kapit,1
45,1700,9997,12,0.39499027054903246,7,2,John 1323,Clerk,Sandakan,1
59,6076,41566,12,0.3350085699576958,7,5,Ahmad 1324,Financial Advisor,Teluk Intan,1
55,5368,21175,12,0.20728252254973556,3,2,John 1325,Software Engineer,Kulim,1
23,4041,41860,12,0.3777968239094115,7,2,Ahmad 1326,Architect,Arau,1
57,1700,4225,36,0.316684356016926,3,5,John 1327,Business Analyst,Teluk Intan,1
64,3619,45578,48,0.677303959298141,7,0,Ahmad 1328,Delivery Rider,Kampar,1
64,5008,48682,60,0.2895827046707271,4,5,John 1329,Waiter,Kota Kinabalu,1
50,6586,36228,24,0.5771997464225614,3,0,Ahmad 1330,Editor,Petaling Jaya,1
58,4966,42505,12,0.0658921650319727,5,4,John 1331,Grab Driver,Alor Setar,1
54,5504,47688,48,0.19128915669651436,1,0,Ahmad 1332,Doctor,Kapit,1
32,4247,24110,60,0.40740527161134876,1,1,John 1333,Mechanical Engineer,Sandakan,1
39,8498,11754,48,0.9369492539086954,1,1,Ahmad 1334,Editor,Kangar,1
57,2963,27655,36,0.3772519857156954,8,5,John 1335,Mechanic,Bentong,1
64,3601,44601,60,0.6640741211998341,9,1,Ahmad 1336,Waiter,Alor Gajah,1
37,4015,4114,48,0.25508722242139814,2,1,John 1337,Clerk,Kuala Kangsar,0
30,6085,27502,36,0.12703357597323173,9,4,Ahmad 1338,Graphic Designer,Kuantan,1
32,2922,49128,48,0.05853660008005013,3,1,John 1339,Data Scientist,George Town,1
36,5271,21028,48,0.30541349854275135,9,3,Ahmad 1340,Delivery Rider,Gua Musang,1
44,5329,18587,60,0.15766102679690797,7,3,John 1341,Marketing Manager,George Town,1
39,3611,43719,36,0.1740104480161242,3,3,Ahmad 1342,Graphic Designer,Temerloh,1
28,5659,36333,12,0.76075930838695,9,0,John 1343,Financial Advisor,Kluang,1
51,2984,4174,24,0.015838070944874216,9,5,Ahmad 1344,Data Scientist,Butterworth,1
41,2765,36398,60,0.5578101257354344,6,5,John 1345,Plumber,Bayan Lepas,1
37,5199,36929,36,0.3794613805934648,4,2,Ahmad 1346,Lawyer,Segamat,1
43,1700,5321,48,0.5065499999085472,8,4,John 1347,Delivery Rider,Besut,1
57,1700,31435,36,0.5628302372146029,3,3,Ahmad 1348,Marketing Manager,Tawau,1
36,6065,46972,24,0.3133676944572782,2,3,John 1349,Clerk,Sungai Petani,1
26,7097,8099,24,0.2951088601842853,1,1,Ahmad 1350,Operations Manager,Kota Bharu,0
28,4066,24760,12,0.7334018493349057,0,3,John 1351,Clerk,Kajang,1
45,3663,12360,12,0.8712769881211572,5,1,Ahmad 1352,Software Engineer,Kapit,1
38,7011,11313,24,0.19258163245852788,9,1,John 1353,Teacher,Muar,1
45,2708,47270,60,0.09761876053514895,1,2,Ahmad 1354,Waiter,Jitra,1
32,2273,21462,60,0.8977958063920259,7,0,John 1355,Marketing Manager,Ampang,1
35,6415,6801,48,0.34989546364739865,5,1,Ahmad 1356,Pharmacist,George Town,0
46,5018,15130,12,0.5513173906628142,4,1,John 1357,Customer Service Representative,Sitiawan,1
61,7129,15271,48,0.35954314452000347,1,5,Ahmad 1358,Waiter,Kampar,1
46,1700,17075,12,0.1258023363460513,6,2,John 1359,Electrician,Subang Jaya,1
52,2198,37919,24,0.589331644947728,1,1,Ahmad 1360,Chef,Kuala Kangsar,1
30,5028,42679,60,0.5251408517696297,4,4,John 1361,Waiter,Nibong Tebal,1
36,5835,19984,60,0.20299355919119721,1,0,Ahmad 1362,Marketing Manager,Batu Pahat,1
27,6693,23559,24,0.45186904465227784,9,4,John 1363,Graphic Designer,Lahad Datu,1
37,5349,13861,48,0.7969475040156458,1,3,Ahmad 1364,Director,Seremban,1
43,5329,34434,48,0.5904261031078913,6,0,John 1365,Nurse,Bentong,1
46,4221,17667,36,0.09691732706699485,8,3,Ahmad 1366,Mechanic,Jitra,1
41,8181,6840,12,0.5480214972291351,4,5,John 1367,Technician,Nibong Tebal,1
42,2793,4565,48,0.7027382992895869,6,1,Ahmad 1368,Mechanical Engineer,Cameron Highlands,1
27,5718,44194,24,0.7927034057807514,3,2,John 1369,Dentist,Tawau,1
34,3024,21977,48,0.6291175786342668,1,4,Ahmad 1370,Mechanic,Bukit Mertajam,1
35,6069,22118,60,0.15265816454078374,2,3,John 1371,Business Analyst,Seremban,1
27,2925,23641,12,0.7101732665901607,1,1,Ahmad 1372,Graphic Designer,Putrajaya,1
29,6487,8366,36,0.6773418460815164,4,4,John 1373,Marketing Manager,Keningau,1
28,5224,27636,12,0.02442688294063322,5,4,Ahmad 1374,Marketing Manager,Seremban,1
43,8489,16630,60,0.41174766759024317,6,5,John 1375,Graphic Designer,Pasir Gudang,1
49,4437,21056,60,0.3329502469623733,2,5,Ahmad 1376,Technician,Bintulu,1
38,5849,8382,60,0.6694120642536434,3,3,John 1377,Content Creator,Alor Setar,1
51,3440,17149,60,0.21613581231092072,7,1,Ahmad 1378,Factory Worker,Puchong,1
50,4424,49639,24,0.5908719229742585,3,2,John 1379,Financial Advisor,Kampar,1
59,5211,47041,36,0.9132059618141724,6,3,Ahmad 1380,Lawyer,Semporna,1
55,1945,1992,60,0.7978023722086077,5,4,John 1381,Operations Manager,Johor Bahru,1
38,2164,7858,60,0.9214577362165304,6,4,Ahmad 1382,Accountant,Taiping,1
62,6199,3121,48,0.97850596693269,0,0,John 1383,Waiter,Miri,0
59,4707,28160,36,0.010670127006162766,2,1,Ahmad 1384,Receptionist,Keningau,1
37,3814,46156,12,0.6227412763774776,5,0,John 1385,Nurse,Port Dickson,1
34,3526,21906,36,0.41283939775890643,2,5,Ahmad 1386,Chef,Besut,1
51,3603,20572,36,0.8598544903351217,6,2,John 1387,Data Scientist,Bahau,1
44,5225,5136,36,0.2518147020091317,8,3,Ahmad 1388,Electrician,Semporna,1
55,5890,17727,60,0.9810294891150761,2,4,John 1389,Lawyer,Pasir Mas,1
64,1700,33167,60,0.6137079695437473,0,1,Ahmad 1390,Plumber,Langkawi,1
54,7825,46421,24,0.793537402228831,9,4,John 1391,Architect,Kuala Lumpur,1
23,7683,16479,12,0.08559955282276832,5,5,Ahmad 1392,Factory Worker,Temerloh,1
57,1700,32376,48,0.18345788475886504,0,0,John 1393,Plumber,Kuala Lumpur,1
63,7171,5823,36,0.7584036730342032,0,0,Ahmad 1394,Delivery Rider,Butterworth,0
60,7110,5920,12,0.02198652203932361,7,3,John 1395,Mechanic,Sri Aman,0
46,5000,20585,12,0.8168779858937828,8,1,Ahmad 1396,Financial Advisor,Kluang,1
43,2405,39239,24,0.013949018691911452,1,5,John 1397,Clerk,Cameron Highlands,1
64,7030,18272,48,0.6571188390612733,8,1,Ahmad 1398,Clerk,Batu Pahat,1
59,4517,27619,36,0.36509392023180587,4,3,John 1399,Dentist,Arau,1
35,6097,10533,48,0.6114948527191991,7,5,Ahmad 1400,Nurse,Ipoh,1
24,9438,40895,24,0.6960314069891137,6,5,John 1401,Mechanical Engineer,Chukai,1
49,5503,4720,60,0.3424752191863042,6,0,Ahmad 1402,Operations Manager,Petaling Jaya,1
42,3166,20267,12,0.10796244811083555,3,0,John 1403,Clerk,Temerloh,1
45,4328,16696,36,0.06964586774826564,1,0,Ahmad 1404,Business Analyst,Kota Bharu,1
33,3421,30968,60,0.5889360225625478,4,4,John 1405,Mechanic,Iskandar Puteri,1
38,5866,24345,24,0.5206553537341115,2,2,Ahmad 1406,Operations Manager,Sandakan,1
53,3387,26693,48,0.7422010091211325,8,0,John 1407,Waiter,Sri Aman,1
36,4054,20385,12,0.5097355100039371,5,2,Ahmad 1408,Editor,Kuching,1
62,2431,19122,36,0.4224457900308791,0,2,John 1409,Project Manager,Tawau,1
64,4735,2364,60,0.39808717823623085,2,1,Ahmad 1410,Mechanical Engineer,Subang Jaya,0
22,5353,3708,60,0.026446902597667465,3,3,John 1411,Project Manager,Kapit,0
55,1700,13982,12,0.33555720169665715,8,4,Ahmad 1412,Social Media Manager,Kota Kinabalu,0
62,5519,18308,48,0.9760201575244942,5,2,John 1413,Accountant,Sri Aman,1
54,4908,33919,24,0.8735555762270888,3,4,Ahmad 1414,Operations Manager,Ampang,1
50,3470,26161,48,0.3293780670342177,0,1,John 1415,Real Estate Agent,Jasin,1
33,9057,36089,48,0.5877954050663722,7,0,Ahmad 1416,Pharmacist,Nilai,1
33,6916,14865,48,0.847296745535494,1,5,John 1417,Civil Engineer,Kapit,1
38,2807,1495,12,0.44127433675006866,7,2,Ahmad 1418,Technician,Butterworth,0
52,6676,45755,12,0.01795786375015096,5,3,John 1419,Waiter,Sibu,1
52,7488,3148,24,0.07451046181864007,7,5,Ahmad 1420,Electrician,Keningau,0
55,5264,34324,48,0.5103927213487066,5,1,John 1421,Operations Manager,Keningau,1
59,5722,14393,12,0.9694393756758783,4,4,Ahmad 1422,Waiter,Dungun,1
49,5676,2552,24,0.6932095422188678,4,0,John 1423,CEO,Sandakan,0
49,1700,36853,24,0.07091619143856953,9,4,Ahmad 1424,Grab Driver,Pasir Gudang,1
64,4626,33924,48,0.18936087579186278,9,3,John 1425,Real Estate Agent,Mersing,1
36,4522,9926,36,0.77132314321685,7,2,Ahmad 1426,Customer Service Representative,Seremban,1
64,7860,31851,48,0.8414397599562448,6,3,John 1427,Police Officer,Kuching,1
30,5667,24889,36,0.6176945861885909,7,4,Ahmad 1428,Architect,Bintulu,1
50,4404,40930,24,0.6444231696298166,7,4,John 1429,Data Scientist,Sandakan,1
45,4819,9055,12,0.028337450383384644,6,5,Ahmad 1430,Electrician,Port Dickson,1
59,7046,5654,60,0.8285302595815085,1,3,John 1431,Human Resources Manager,Rawang,0
40,4630,23634,24,0.7882752081708296,8,3,Ahmad 1432,Teacher,Kapit,1
25,3603,33363,12,0.25903514410334716,6,3,John 1433,Director,Sungai Petani,1
21,4448,12468,24,0.708676719965507,5,0,Ahmad 1434,Software Engineer,Nilai,1
50,6881,33922,48,0.2148546064249981,8,4,John 1435,Dentist,Kuala Kangsar,1
23,5992,41718,36,0.04033016105151299,0,1,Ahmad 1436,Receptionist,Subang Jaya,1
34,5088,49091,24,0.20113654259037728,1,0,John 1437,Chef,Tawau,1
50,5383,18380,12,0.1786288767542995,0,0,Ahmad 1438,Clerk,Teluk Intan,1
24,3880,27870,48,0.33774799673484723,9,0,John 1439,Pharmacist,Melaka City,1
38,4612,38394,60,0.4184494971754581,2,5,Ahmad 1440,Real Estate Agent,Nibong Tebal,1
57,3673,15259,48,0.5085388914977079,4,1,John 1441,Accountant,Kota Tinggi,1
45,4410,15873,36,0.47675387550832815,0,3,Ahmad 1442,Software Engineer,Kapit,1
21,7692,14016,48,0.27067460596528936,3,5,John 1443,Pharmacist,Teluk Intan,1
35,2844,43137,60,0.029170668574074465,7,4,Ahmad 1444,Doctor,Pasir Mas,1
29,3622,1153,12,0.6051016222371507,5,2,John 1445,Teacher,Nilai,0
35,2491,8853,24,0.3957448298473544,0,5,Ahmad 1446,Human Resources Manager,Kota Tinggi,1
44,2058,13379,36,0.2986721573875497,0,2,John 1447,Financial Advisor,Kluang,1
24,4626,16792,60,0.8669410428305123,2,4,Ahmad 1448,Editor,Sungai Petani,1
32,3764,39367,36,0.7467433077981598,9,1,John 1449,Lawyer,Kuching,1
57,8523,19100,48,0.8577655483724422,7,2,Ahmad 1450,Architect,Sungai Petani,1
57,4434,48553,36,0.494982794712461,7,0,John 1451,Electrician,Kuala Kangsar,1
63,7578,12049,60,0.13093125212677748,2,5,Ahmad 1452,CEO,Teluk Intan,1
26,6936,1786,24,0.6962214361212724,6,2,John 1453,Mechanic,Putrajaya,0
59,4582,5368,24,0.20607377993717524,2,4,Ahmad 1454,Waiter,Semporna,0
44,9220,31699,36,0.4412296690917168,3,0,John 1455,Operations Manager,Dungun,1
31,5537,48691,12,0.0650007889488885,8,2,Ahmad 1456,Electrician,Temerloh,1
33,8026,38040,36,0.8253084024229824,3,4,John 1457,Data Scientist,Ampang,1
54,7793,28454,48,0.12594064104750058,2,1,Ahmad 1458,Waiter,Sibu,1
45,5829,39762,24,0.9030975070493097,4,4,John 1459,Content Creator,Cyberjaya,1
27,6502,24600,24,0.8642306022615571,6,1,Ahmad 1460,Marketing Manager,Johor Bahru,1
24,6248,30238,24,0.46458276443924607,4,0,John 1461,Chef,Alor Gajah,1
28,2711,26241,12,0.7443682043039906,3,4,Ahmad 1462,Factory Worker,Nibong Tebal,1
40,5114,20810,12,0.6194450738181533,7,3,John 1463,Chef,Muar,1
49,7148,21167,60,0.8030756423377449,3,5,Ahmad 1464,Content Creator,Kajang,1
30,8052,22811,36,0.43180510078591205,1,3,John 1465,Journalist,Klang,1
63,3558,40779,36,0.78580848424435,9,3,Ahmad 1466,Software Engineer,Seremban,1
54,6057,21085,48,0.46245681706514796,5,3,John 1467,Editor,Cyberjaya,1
46,5301,47854,24,0.9409657878427938,1,5,Ahmad 1468,Lawyer,Kuala Terengganu,1
61,4764,10261,12,0.4863721008251476,2,3,John 1469,Plumber,Iskandar Puteri,1
23,5712,19733,48,0.46261927193372954,0,1,Ahmad 1470,Doctor,Lahad Datu,1
26,5435,40779,48,0.7850718615635127,4,4,John 1471,Social Media Manager,Bentong,1
25,6082,30079,12,0.821577691760838,8,0,Ahmad 1472,Project Manager,Kota Bharu,1
25,7883,34980,36,0.5544891143211708,1,3,John 1473,Real Estate Agent,Putrajaya,1
43,6568,15141,24,0.1797978134950754,6,3,Ahmad 1474,Graphic Designer,Sitiawan,1
29,5621,10344,36,0.4677582309575795,4,0,John 1475,Director,Chukai,1
55,8729,40472,48,0.9680725029096784,1,0,Ahmad 1476,Grab Driver,Seremban,1
40,7219,16896,24,0.7529861930391851,7,3,John 1477,Teacher,Kangar,1
62,4815,24817,60,0.8111626038791322,5,1,Ahmad 1478,Architect,Bukit Mertajam,1
55,2565,30813,48,0.03282549881924013,3,0,John 1479,Marketing Manager,Miri,1
38,3024,19895,36,0.4678594626341599,3,4,Ahmad 1480,Dentist,Bintulu,1
37,6866,1143,36,0.6466211336575554,1,4,John 1481,Teacher,Kota Kinabalu,0
44,3739,11681,36,0.8300326836280747,2,1,Ahmad 1482,Sales Executive,Kluang,1
23,2983,8367,12,0.04927365358277147,6,5,John 1483,Mechanic,Bahau,1
52,3483,4228,48,0.8524388856418731,2,2,Ahmad 1484,Mechanical Engineer,Bayan Lepas,1
55,3625,5582,24,0.5484009367419117,4,1,John 1485,Graphic Designer,Dungun,1
58,6701,14147,36,0.19731397057605993,9,3,Ahmad 1486,Waiter,Gua Musang,1
33,4686,12397,36,0.3172552164497,5,2,John 1487,Real Estate Agent,Pasir Mas,1
45,2255,39799,12,0.28192955175156076,5,3,Ahmad 1488,Teacher,Batu Pahat,1
29,5062,38011,24,0.5308590342884758,3,4,John 1489,Doctor,Temerloh,1
24,5444,14647,48,0.05168567991113182,5,0,Ahmad 1490,Human Resources Manager,George Town,1
34,4041,28718,60,0.15853615849992353,2,3,John 1491,Project Manager,Semporna,1
57,7311,45264,12,0.8126930433757824,6,4,Ahmad 1492,Pharmacist,Pasir Mas,1
54,4158,43317,48,0.13260399074681106,6,1,John 1493,Lawyer,Butterworth,1
31,7216,48914,60,0.23339626945812697,3,3,Ahmad 1494,Director,Tawau,1
61,6193,20097,36,0.4533706056041573,1,4,John 1495,Dentist,Sri Aman,1
23,6853,37953,36,0.5171208881133305,6,0,Ahmad 1496,Architect,Taiping,1
48,2802,46254,24,0.7636104796141586,2,3,John 1497,Customer Service Representative,Nilai,1
49,5196,41096,60,0.4473324266661878,0,5,Ahmad 1498,Financial Advisor,Taiping,1
29,4894,18107,36,0.7898646210355388,1,4,John 1499,Marketing Manager,Petaling Jaya,1
23,2155,4010,36,0.6183463070454575,9,3,Ahmad 1500,Police Officer,Bayan Lepas,1
45,7210,6555,24,0.11309973942382245,8,0,John 1501,Director,Kangar,0
54,3365,1067,48,0.15633143839283858,7,3,Ahmad 1502,Architect,Pasir Mas,0
32,3780,29412,36,0.4370337254497708,5,3,John 1503,Police Officer,Klang,1
62,2973,45953,12,0.3968893930890396,5,5,Ahmad 1504,Sales Executive,Shah Alam,1
29,6402,35305,12,0.7435442696372946,0,4,John 1505,Dentist,Jitra,1
35,1948,12549,48,0.5807371397973519,1,2,Ahmad 1506,Police Officer,Segamat,1
60,6235,6680,60,0.3881330810022493,3,3,John 1507,Editor,Kapit,1
45,7089,26739,24,0.17076028345038563,2,2,Ahmad 1508,Electrician,Kulim,1
25,6074,22209,12,0.22683710232549514,0,1,John 1509,Software Engineer,Petaling Jaya,1
31,6425,42515,12,0.575501018469059,7,3,Ahmad 1510,Marketing Manager,Alor Setar,1
54,6519,23432,48,0.42343880489979246,6,2,John 1511,Software Engineer,Kajang,1
44,3101,16116,60,0.5149275088606721,3,1,Ahmad 1512,Operations Manager,Sandakan,1
35,7869,21045,60,0.17067743530223367,8,5,John 1513,Director,Cameron Highlands,1
58,4079,27327,48,0.6629062523445658,3,4,Ahmad 1514,Graphic Designer,Sibu,1
28,4867,36709,12,0.852538740855967,0,3,John 1515,Financial Advisor,Kangar,1
25,4334,44617,24,0.2579395067869006,9,4,Ahmad 1516,Civil Engineer,Putrajaya,1
46,5983,27905,12,0.4915142258318266,0,1,John 1517,Delivery Rider,Arau,1
38,3923,8067,60,0.9755273290209018,0,4,Ahmad 1518,Content Creator,Tawau,1
26,5133,33559,12,0.33324174055072764,0,4,John 1519,Customer Service Representative,Pasir Mas,1
57,2529,43919,24,0.5950463449237612,3,0,Ahmad 1520,Police Officer,Kluang,1
33,7329,18985,36,0.09019570020024437,0,1,John 1521,Journalist,Sitiawan,0
48,6341,28369,12,0.6060150024794432,1,4,Ahmad 1522,Doctor,Cameron Highlands,1
25,4415,18864,48,0.08963177330461791,3,2,John 1523,Electrician,Miri,1
33,4061,23614,36,0.959235435323822,6,1,Ahmad 1524,Sales Executive,Muar,1
37,6289,48894,48,0.7156626520723114,1,0,John 1525,Graphic Designer,Cameron Highlands,1
60,3585,16613,48,0.7881597881357064,7,3,Ahmad 1526,Human Resources Manager,Ampang,1
52,5250,7447,48,0.7041043607716369,6,5,John 1527,Mechanical Engineer,Nibong Tebal,1
49,7322,6499,12,0.5897290360764658,8,4,Ahmad 1528,CEO,Kluang,1
23,3377,40041,60,0.44991278108550536,5,2,John 1529,Nurse,Besut,1
60,5737,32315,36,0.8583733797610624,3,0,Ahmad 1530,Business Analyst,Kampar,1
54,5631,2299,24,0.956835667543063,5,1,John 1531,Software Engineer,Sibu,0
60,4805,40469,60,0.4990361729040813,3,5,Ahmad 1532,Waiter,Puchong,1
47,3992,5994,12,0.931535049155262,6,5,John 1533,Mechanic,Keningau,1
33,7429,30878,48,0.5833329099885175,8,4,Ahmad 1534,Police Officer,Kangar,1
53,3804,16627,24,0.5383841868964332,2,0,John 1535,Operations Manager,Taiping,1
26,1700,8489,36,0.4544827329553567,2,0,Ahmad 1536,Technician,Johor Bahru,1
44,6281,27111,60,0.20928776153011985,1,2,John 1537,CEO,Kajang,1
39,2597,33355,60,0.0037196608180591895,0,3,Ahmad 1538,Teacher,Ampang,1
36,6383,9269,24,0.24150622685606127,0,3,John 1539,Dentist,Jitra,0
60,7669,3831,12,0.5097231716035652,2,3,Ahmad 1540,Technician,Port Dickson,0
48,6259,45370,36,0.37995995225975254,6,5,John 1541,Lawyer,Nibong Tebal,1
53,7142,12819,24,0.4484852280026338,8,5,Ahmad 1542,Director,Butterworth,1
61,9040,25813,48,0.9806482195640496,1,1,John 1543,Social Media Manager,Rawang,1
33,6933,22637,36,0.3502723706693276,6,5,Ahmad 1544,Pharmacist,Sungai Petani,1
63,5661,2996,60,0.4521829393601079,0,5,John 1545,Technician,Arau,0
45,8267,45387,24,0.13351555135281956,1,0,Ahmad 1546,Project Manager,George Town,1
62,8509,4089,60,0.04795773243698764,5,1,John 1547,Social Media Manager,Temerloh,0
56,8537,34291,60,0.7754095145924946,4,0,Ahmad 1548,Plumber,Seremban,1
47,4015,21659,60,0.5706831750719786,7,2,John 1549,Technician,Taiping,1
58,2291,46178,12,0.760704806043895,1,2,Ahmad 1550,Pharmacist,Bentong,1
27,3893,31429,60,0.14986279888655163,0,1,John 1551,Police Officer,Nibong Tebal,1
25,6407,16732,48,0.5718287711826909,6,1,Ahmad 1552,Waiter,Jasin,1
63,5318,20506,48,0.25364247434137555,5,5,John 1553,Waiter,Taiping,1
51,4587,41935,36,0.22806181690001992,7,2,Ahmad 1554,Accountant,Miri,1
43,6120,6190,60,0.011526014052985256,7,4,John 1555,Financial Advisor,Arau,1
62,2058,5575,60,0.1303407235690719,1,3,Ahmad 1556,Clerk,Sepang,1
30,5282,41495,24,0.30926811149969535,7,5,John 1557,Mechanical Engineer,Nibong Tebal,1
52,7236,49146,12,0.11687876059093905,5,3,Ahmad 1558,Receptionist,Tanah Merah,1
63,6098,35565,36,0.9858584404109375,8,2,John 1559,Pharmacist,Gua Musang,1
50,6383,35899,60,0.30863264852395067,6,3,Ahmad 1560,Delivery Rider,Alor Gajah,1
59,8194,24706,24,0.13032394670232816,1,4,John 1561,Plumber,Langkawi,1
51,4867,48668,12,0.19908231282795774,7,4,Ahmad 1562,Social Media Manager,Sandakan,1
38,3693,23884,36,0.5877032283414765,8,0,John 1563,Financial Advisor,Mersing,1
56,7379,18199,36,0.06404352386478851,6,1,Ahmad 1564,Editor,Chukai,1
22,7342,45100,60,0.8624341301411569,3,3,John 1565,Data Scientist,Batu Pahat,1
34,6116,40434,36,0.9614996792371473,8,4,Ahmad 1566,Teacher,Sibu,1
33,4679,13479,24,0.24674742066738087,3,1,John 1567,Human Resources Manager,Alor Gajah,1
49,5002,35178,36,0.45009526859085935,3,1,Ahmad 1568,Mechanical Engineer,Petaling Jaya,1
32,2446,13665,48,0.02213445102949707,8,0,John 1569,Civil Engineer,Tanah Merah,1
59,7225,1534,24,0.6407102247272215,7,1,Ahmad 1570,Business Analyst,Ampang,0
22,7155,27292,12,0.41392605805258886,3,1,John 1571,Lawyer,Pasir Gudang,1
52,2376,37132,12,0.2700584661015557,7,5,Ahmad 1572,Technician,Sitiawan,1
33,6735,37110,60,0.20683711061660848,7,2,John 1573,Clerk,Kuching,1
47,5808,23469,60,0.6540230776587604,6,0,Ahmad 1574,Waiter,Kangar,1
61,2956,47233,48,0.41621703103231444,9,0,John 1575,Chef,Semporna,1
37,2587,38268,12,0.17965928902991202,5,3,Ahmad 1576,Chef,Shah Alam,1
60,5746,2172,12,0.689109081486824,7,1,John 1577,Teacher,Chukai,1
51,4204,28914,12,0.5650722830366937,6,3,Ahmad 1578,Receptionist,Bayan Lepas,1
54,8639,21901,12,0.8586720549294962,4,5,John 1579,Accountant,Pasir Mas,1
44,6905,41775,36,0.1174758988764929,3,4,Ahmad 1580,Electrician,Ampang,1
55,5947,35409,24,0.7856666019444561,1,1,John 1581,Clerk,Subang Jaya,1
26,6046,20324,24,0.673516786817259,7,4,Ahmad 1582,Chef,Gua Musang,1
39,7661,9738,48,0.11501093682809782,8,2,John 1583,Chef,Kota Kinabalu,0
50,6693,38494,36,0.6948207298717207,3,5,Ahmad 1584,Architect,Nibong Tebal,1
